REGIAO;UF;MUNICIPIO;PRODUTO;DATA_COLETA;VALOR_VENDA;BANDEIRA
SE;SP;SAO PAULO;DIESEL S10;07/10/2024;6,59;IPIRANGA
SE;SP;SAO PAULO;DIESEL S10;07/10/2024;5,69;BRANCA
SE;SP;SAO PAULO;DIESEL S10;07/10/2024;7,25;VIBRA
SE;SP;SAO PAULO;DIESEL S10;07/10/2024;6,39;IPIRANGA
SE;SP;SAO PAULO;DIESEL S10;07/10/2024;5,54;BRANCA
SE;SP;SAO PAULO;DIESEL S10;07/10/2024;5,69;RAIZEN
SE;SP;SAO PAULO;DIESEL S10;07/10/2024;5,54;VIBRA
NE;AL;MACEIO;DIESEL S10;07/10/2024;5,79;VIBRA
NE;AL;MACEIO;DIESEL S10;07/10/2024;5,89;VIBRA
N;AM;MANAUS;DIESEL S10;07/10/2024;6,39;IPIRANGA
N;AM;MANAUS;DIESEL S10;07/10/2024;5,99;SABBÁ
N;AM;MANAUS;DIESEL S10;07/10/2024;6,39;VIBRA
N;AM;MANAUS;DIESEL S10;07/10/2024;6,39;IPIRANGA
N;AM;MANAUS;DIESEL S10;07/10/2024;6,39;ATEM' S
N;AM;MANAUS;DIESEL S10;07/10/2024;6,39;EQUADOR
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,83;BRANCA
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,79;SP
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,89;RAIZEN
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,63;VIBRA
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,99;RAIZEN
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,99;ALE
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;6,09;BRANCA
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,99;ALE
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,97;RAIZEN
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,89;IPIRANGA
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,69;BRANCA
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,98;BRANCA
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,99;SP
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,79;VIBRA
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,99;RAIZEN
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;6,29;BRANCA
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;6,09;VIBRA
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,79;RAIZEN
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,79;RAIZEN
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,99;RAIZEN
SE;MG;BELO HORIZONTE;DIESEL S10;07/10/2024;5,79;VIBRA
SE;MG;BELO HORIZONTE;DIESEL S10;07/10/2024;5,89;VIBRA
SE;MG;BELO HORIZONTE;DIESEL S10;07/10/2024;5,79;IPIRANGA
SE;MG;BELO HORIZONTE;DIESEL S10;07/10/2024;5,79;VIBRA
NE;PB;JOAO PESSOA;DIESEL S10;07/10/2024;5,58;RAIZEN
NE;PB;JOAO PESSOA;DIESEL S10;07/10/2024;5,64;VIBRA
NE;PB;JOAO PESSOA;DIESEL S10;07/10/2024;5,58;RAIZEN
NE;PB;JOAO PESSOA;DIESEL S10;07/10/2024;5,59;VIBRA
NE;PB;JOAO PESSOA;DIESEL S10;07/10/2024;5,89;BRANCA
NE;PB;JOAO PESSOA;DIESEL S10;07/10/2024;5,59;BRANCA
NE;PB;JOAO PESSOA;DIESEL S10;07/10/2024;5,99;IPIRANGA
NE;PB;JOAO PESSOA;DIESEL S10;07/10/2024;5,58;BRANCA
NE;PB;JOAO PESSOA;DIESEL S10;07/10/2024;5,58;VIBRA
S;PR;CURITIBA;DIESEL S10;07/10/2024;5,89;VIBRA
S;PR;CURITIBA;DIESEL S10;07/10/2024;5,99;RAIZEN
S;PR;CURITIBA;DIESEL S10;07/10/2024;5,87;BRANCA
S;PR;CURITIBA;DIESEL S10;07/10/2024;5,79;ON PETRO
S;PR;CURITIBA;DIESEL S10;07/10/2024;5,89;ALE
S;PR;CURITIBA;DIESEL S10;07/10/2024;5,99;RAIZEN
S;PR;CURITIBA;DIESEL S10;07/10/2024;5,99;BRANCA
S;PR;CURITIBA;DIESEL S10;07/10/2024;5,99;IPIRANGA
S;PR;CURITIBA;DIESEL S10;07/10/2024;5,99;RAIZEN
S;PR;CURITIBA;DIESEL S10;07/10/2024;6,09;BRANCA
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;5,89;RAIZEN
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;5,84;BRANCA
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;5,89;RAIZEN
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;5,89;BRANCA
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;5,64;BRANCA
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;5,69;BRANCA
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;5,89;BRANCA
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;5,69;VIBRA
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;5,99;BRANCA
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;5,89;BRANCA
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;6,14;VIBRA
S;SC;FLORIANOPOLIS;DIESEL S10;07/10/2024;5,99;ALE
S;SC;FLORIANOPOLIS;DIESEL S10;07/10/2024;6,39;RAIZEN MIME
S;SC;FLORIANOPOLIS;DIESEL S10;07/10/2024;6,59;VIBRA
S;SC;FLORIANOPOLIS;DIESEL S10;07/10/2024;6,20;BRANCA
S;SC;FLORIANOPOLIS;DIESEL S10;07/10/2024;5,95;IPIRANGA
S;SC;FLORIANOPOLIS;DIESEL S10;07/10/2024;6,09;IPIRANGA
N;TO;PALMAS;DIESEL S10;07/10/2024;5,79;BRANCA
N;TO;PALMAS;DIESEL S10;07/10/2024;6,25;VIBRA
N;TO;PALMAS;DIESEL S10;07/10/2024;5,89;VIBRA
N;TO;PALMAS;DIESEL S10;07/10/2024;5,79;BRANCA
N;TO;PALMAS;DIESEL S10;07/10/2024;5,79;BRANCA
N;AM;MANAUS;DIESEL S10;07/10/2024;6,39;VIBRA
N;RO;PORTO VELHO;DIESEL S10;07/10/2024;6,39;BRANCA
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;5,86;BRANCA
SE;MG;BELO HORIZONTE;DIESEL S10;07/10/2024;5,78;RAIZEN
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;5,79;BRANCA
NE;PI;TERESINA;DIESEL S10;07/10/2024;6,29;SABBÁ
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,69;BRANCA
N;AM;MANAUS;DIESEL S10;07/10/2024;6,39;IPIRANGA
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;6,09;IPIRANGA
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;5,94;VIBRA
SE;SP;SAO PAULO;DIESEL S10;07/10/2024;5,65;BRANCA
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;6,39;BRANCA
SE;RJ;RIO DE JANEIRO;DIESEL S10;07/10/2024;6,29;VIBRA
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;5,89;BRANCA
N;AM;MANAUS;DIESEL S10;07/10/2024;6,39;ATEM' S
N;AM;MANAUS;DIESEL S10;07/10/2024;6,39;SABBÁ
SE;SP;SAO PAULO;DIESEL S10;07/10/2024;5,79;RAIZEN
CO;GO;GOIANIA;DIESEL S10;07/10/2024;5,69;ALE
CO;GO;GOIANIA;DIESEL S10;07/10/2024;6,29;BRANCA
N;RO;PORTO VELHO;DIESEL S10;07/10/2024;6,29;ATEM' S
N;RO;PORTO VELHO;DIESEL S10;07/10/2024;6,29;ATEM' S
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,99;SP
NE;SE;ARACAJU;DIESEL S10;07/10/2024;5,69;BRANCA
CO;MT;CUIABA;DIESEL S10;07/10/2024;6,27;IPIRANGA
N;TO;PALMAS;DIESEL S10;07/10/2024;6,27;VIBRA
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;6,19;BRANCA
NE;RN;NATAL;DIESEL S10;07/10/2024;6,39;ALE
CO;GO;GOIANIA;DIESEL S10;07/10/2024;5,74;IPIRANGA
CO;DF;BRASILIA;DIESEL S10;07/10/2024;5,96;BRANCA
CO;DF;BRASILIA;DIESEL S10;07/10/2024;5,88;VIBRA
CO;DF;BRASILIA;DIESEL S10;07/10/2024;5,65;BRANCA
CO;DF;BRASILIA;DIESEL S10;07/10/2024;5,65;BRANCA
CO;DF;BRASILIA;DIESEL S10;07/10/2024;5,64;BRANCA
CO;DF;BRASILIA;DIESEL S10;07/10/2024;5,89;VIBRA
CO;DF;BRASILIA;DIESEL S10;07/10/2024;5,95;BRANCA
CO;DF;BRASILIA;DIESEL S10;07/10/2024;5,65;BRANCA
CO;DF;BRASILIA;DIESEL S10;07/10/2024;5,93;BRANCA
CO;DF;BRASILIA;DIESEL S10;07/10/2024;5,88;BRANCA
CO;DF;BRASILIA;DIESEL S10;07/10/2024;5,86;VIBRA
CO;DF;BRASILIA;DIESEL S10;07/10/2024;5,67;BRANCA
CO;DF;BRASILIA;DIESEL S10;07/10/2024;5,88;VIBRA
SE;SP;SAO PAULO;DIESEL S10;07/10/2024;5,98;BRANCA
N;AM;MANAUS;DIESEL S10;07/10/2024;6,39;ATEM' S
N;RO;PORTO VELHO;DIESEL S10;07/10/2024;6,29;BRANCA
N;TO;PALMAS;DIESEL S10;07/10/2024;6,35;VIBRA
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,99;SP
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;6,09;VIBRA
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,89;VIBRA
SE;SP;SAO PAULO;DIESEL S10;07/10/2024;5,68;IPIRANGA
N;AM;MANAUS;DIESEL S10;07/10/2024;6,39;ATEM' S
N;RO;PORTO VELHO;DIESEL S10;07/10/2024;6,21;SABBÁ
N;TO;PALMAS;DIESEL S10;07/10/2024;5,89;RAIZEN
NE;CE;FORTALEZA;DIESEL S10;07/10/2024;5,57;RAIZEN
N;AM;MANAUS;DIESEL S10;07/10/2024;6,49;IPIRANGA
N;PA;BELEM;DIESEL S10;07/10/2024;5,82;VIBRA
NE;RN;NATAL;DIESEL S10;07/10/2024;5,98;VIBRA
NE;RN;NATAL;DIESEL S10;07/10/2024;6,28;ALE
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;5,99;VIBRA
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;6,09;BRANCA
NE;PE;RECIFE;DIESEL S10;07/10/2024;5,66;TDC DISTRIBUIDORA
S;RS;PORTO ALEGRE;DIESEL S10;07/10/2024;6,19;VIBRA
NE;PE;RECIFE;DIESEL S10;07/10/2024;5,66;TDC DISTRIBUIDORA
N;AM;MANAUS;DIESEL S10;07/10/2024;6,39;EQUADOR
N;AM;MANAUS;DIESEL S10;07/10/2024;6,39;IPIRANGA
N;AP;MACAPA;DIESEL S10;08/10/2024;6,13;BRANCA
N;AP;MACAPA;DIESEL S10;08/10/2024;6,32;BRANCA
SE;ES;VITORIA;DIESEL S10;08/10/2024;6,09;VIBRA
SE;ES;VITORIA;DIESEL S10;08/10/2024;6,19;ATLÂNTICA
SE;ES;VITORIA;DIESEL S10;08/10/2024;5,99;ATLÂNTICA
SE;ES;VITORIA;DIESEL S10;08/10/2024;5,99;RAIZEN
SE;ES;VITORIA;DIESEL S10;08/10/2024;5,99;IPIRANGA
SE;ES;VITORIA;DIESEL S10;08/10/2024;5,97;IPIRANGA
SE;ES;VITORIA;DIESEL S10;08/10/2024;7,99;VIBRA
CO;GO;GOIANIA;DIESEL S10;08/10/2024;5,79;RAIZEN
CO;GO;GOIANIA;DIESEL S10;08/10/2024;5,99;IPIRANGA
CO;GO;GOIANIA;DIESEL S10;08/10/2024;6,59;IPIRANGA
CO;GO;GOIANIA;DIESEL S10;08/10/2024;5,97;BRANCA
CO;GO;GOIANIA;DIESEL S10;08/10/2024;5,74;RAIZEN
CO;GO;GOIANIA;DIESEL S10;08/10/2024;6,69;IPIRANGA
CO;GO;GOIANIA;DIESEL S10;08/10/2024;5,59;VIBRA
CO;MS;CAMPO GRANDE;DIESEL S10;08/10/2024;5,98;BRANCA
CO;MS;CAMPO GRANDE;DIESEL S10;08/10/2024;5,96;BRANCA
CO;MS;CAMPO GRANDE;DIESEL S10;08/10/2024;5,99;VIBRA
CO;MS;CAMPO GRANDE;DIESEL S10;08/10/2024;6,08;ROYAL FIC
CO;MS;CAMPO GRANDE;DIESEL S10;08/10/2024;6,27;VIBRA
CO;MS;CAMPO GRANDE;DIESEL S10;08/10/2024;5,95;VIBRA
CO;MS;CAMPO GRANDE;DIESEL S10;08/10/2024;6,09;VIBRA
CO;MS;CAMPO GRANDE;DIESEL S10;08/10/2024;5,79;BRANCA
CO;MS;CAMPO GRANDE;DIESEL S10;08/10/2024;6,21;RAIZEN
CO;MS;CAMPO GRANDE;DIESEL S10;08/10/2024;5,99;IPIRANGA
CO;MT;CUIABA;DIESEL S10;08/10/2024;5,75;BRANCA
CO;MT;CUIABA;DIESEL S10;08/10/2024;6,59;RAIZEN
CO;MT;CUIABA;DIESEL S10;08/10/2024;6,17;VIBRA
NE;PI;TERESINA;DIESEL S10;08/10/2024;6,19;BRANCA
NE;PI;TERESINA;DIESEL S10;08/10/2024;5,89;BRANCA
NE;PI;TERESINA;DIESEL S10;08/10/2024;5,89;ALE
SE;RJ;RIO DE JANEIRO;DIESEL S10;08/10/2024;5,74;ALE
SE;RJ;RIO DE JANEIRO;DIESEL S10;08/10/2024;6,09;RAIZEN
SE;RJ;RIO DE JANEIRO;DIESEL S10;08/10/2024;6,69;IPIRANGA
SE;RJ;RIO DE JANEIRO;DIESEL S10;08/10/2024;6,09;RAIZEN
SE;RJ;RIO DE JANEIRO;DIESEL S10;08/10/2024;5,99;VIBRA
SE;RJ;RIO DE JANEIRO;DIESEL S10;08/10/2024;6,39;RAIZEN
SE;RJ;RIO DE JANEIRO;DIESEL S10;08/10/2024;5,59;BRANCA
NE;RN;NATAL;DIESEL S10;08/10/2024;6,18;RAIZEN
NE;RN;NATAL;DIESEL S10;08/10/2024;6,17;RAIZEN
N;RR;BOA VISTA;DIESEL S10;08/10/2024;6,41;EQUADOR
N;RR;BOA VISTA;DIESEL S10;08/10/2024;6,41;BRANCA
N;RR;BOA VISTA;DIESEL S10;08/10/2024;6,46;VIBRA
SE;SP;SAO PAULO;DIESEL S10;08/10/2024;5,89;IPIRANGA
SE;SP;SAO PAULO;DIESEL S10;08/10/2024;5,79;BRANCA
SE;SP;SAO PAULO;DIESEL S10;08/10/2024;5,99;VIBRA
SE;SP;SAO PAULO;DIESEL S10;08/10/2024;6,29;RAIZEN
SE;SP;SAO PAULO;DIESEL S10;08/10/2024;5,97;BRANCA
SE;SP;SAO PAULO;DIESEL S10;08/10/2024;6,19;IPIRANGA
SE;SP;SAO PAULO;DIESEL S10;08/10/2024;7,79;RAIZEN
SE;SP;SAO PAULO;DIESEL S10;08/10/2024;5,89;IPIRANGA
SE;SP;SAO PAULO;DIESEL S10;08/10/2024;5,77;BRANCA
SE;SP;SAO PAULO;DIESEL S10;08/10/2024;6,59;IPIRANGA
N;AM;MANAUS;DIESEL S10;08/10/2024;6,39;SABBÁ
N;AM;MANAUS;DIESEL S10;08/10/2024;6,39;ATEM' S
N;AP;MACAPA;DIESEL S10;08/10/2024;6,48;IPIRANGA
NE;CE;FORTALEZA;DIESEL S10;08/10/2024;5,99;RAIZEN
NE;CE;FORTALEZA;DIESEL S10;08/10/2024;6,15;SP
NE;CE;FORTALEZA;DIESEL S10;08/10/2024;6,09;RAIZEN
NE;CE;FORTALEZA;DIESEL S10;08/10/2024;6,19;VIBRA
NE;CE;FORTALEZA;DIESEL S10;08/10/2024;6,06;VIBRA
NE;CE;FORTALEZA;DIESEL S10;08/10/2024;5,59;BRANCA
NE;CE;FORTALEZA;DIESEL S10;08/10/2024;5,69;BRANCA
NE;CE;FORTALEZA;DIESEL S10;08/10/2024;5,69;RAIZEN
NE;CE;FORTALEZA;DIESEL S10;08/10/2024;5,66;VIBRA
NE;CE;FORTALEZA;DIESEL S10;08/10/2024;5,99;BRANCA
NE;CE;FORTALEZA;DIESEL S10;08/10/2024;6,19;IPIRANGA
NE;CE;FORTALEZA;DIESEL S10;08/10/2024;6,19;VIBRA
NE;CE;FORTALEZA;DIESEL S10;08/10/2024;5,99;VIBRA
NE;CE;FORTALEZA;DIESEL S10;08/10/2024;5,79;IPIRANGA
SE;MG;BELO HORIZONTE;DIESEL S10;08/10/2024;6,49;RAIZEN
SE;MG;BELO HORIZONTE;DIESEL S10;08/10/2024;6,09;VIBRA
SE;MG;BELO HORIZONTE;DIESEL S10;08/10/2024;5,68;ALE
SE;MG;BELO HORIZONTE;DIESEL S10;08/10/2024;6,49;IPIRANGA
SE;MG;BELO HORIZONTE;DIESEL S10;08/10/2024;5,79;IPIRANGA
SE;MG;BELO HORIZONTE;DIESEL S10;08/10/2024;5,89;IPIRANGA
SE;MG;BELO HORIZONTE;DIESEL S10;08/10/2024;5,99;IPIRANGA
SE;MG;BELO HORIZONTE;DIESEL S10;08/10/2024;5,89;IPIRANGA
S;PR;CURITIBA;DIESEL S10;08/10/2024;5,59;BRANCA
S;PR;CURITIBA;DIESEL S10;08/10/2024;5,89;VIBRA
S;PR;CURITIBA;DIESEL S10;08/10/2024;5,89;RODOIL
S;PR;CURITIBA;DIESEL S10;08/10/2024;5,99;RAIZEN
N;TO;PALMAS;DIESEL S10;08/10/2024;5,58;BRANCA
N;TO;PALMAS;DIESEL S10;08/10/2024;5,89;RAIZEN
N;TO;PALMAS;DIESEL S10;08/10/2024;5,79;BRANCA
N;RO;PORTO VELHO;DIESEL S10;08/10/2024;6,39;BRANCA
CO;MS;CAMPO GRANDE;DIESEL S10;08/10/2024;5,99;IPIRANGA
NE;CE;FORTALEZA;DIESEL S10;08/10/2024;6,19;SP
N;RO;PORTO VELHO;DIESEL S10;08/10/2024;6,80;SABBÁ
SE;RJ;RIO DE JANEIRO;DIESEL S10;08/10/2024;5,99;BRANCA
SE;SP;SAO PAULO;DIESEL S10;08/10/2024;6,79;IPIRANGA
N;RR;BOA VISTA;DIESEL S10;08/10/2024;6,69;VIBRA
CO;GO;GOIANIA;DIESEL S10;08/10/2024;5,69;IPIRANGA
NE;RN;NATAL;DIESEL S10;08/10/2024;6,18;BRANCA
CO;GO;GOIANIA;DIESEL S10;08/10/2024;5,79;BRANCA
SE;MG;BELO HORIZONTE;DIESEL S10;08/10/2024;5,79;VIBRA
N;AP;MACAPA;DIESEL S10;08/10/2024;6,45;BRANCA
CO;GO;GOIANIA;DIESEL S10;08/10/2024;5,99;BRANCA
N;TO;PALMAS;DIESEL S10;08/10/2024;5,99;RAIZEN
NE;RN;NATAL;DIESEL S10;08/10/2024;6,39;ALE
CO;DF;BRASILIA;DIESEL S10;08/10/2024;5,88;BRANCA
CO;DF;BRASILIA;DIESEL S10;08/10/2024;5,93;BRANCA
CO;DF;BRASILIA;DIESEL S10;08/10/2024;5,88;VIBRA
N;RO;PORTO VELHO;DIESEL S10;08/10/2024;6,29;ATEM' S
N;RR;BOA VISTA;DIESEL S10;08/10/2024;6,41;BRANCA
N;AM;MANAUS;DIESEL S10;08/10/2024;6,39;EQUADOR
N;RO;PORTO VELHO;DIESEL S10;08/10/2024;6,39;BRANCA
N;RO;PORTO VELHO;DIESEL S10;08/10/2024;7,14;IPIRANGA
SE;MG;BELO HORIZONTE;DIESEL S10;08/10/2024;5,99;VIBRA
NE;PI;TERESINA;DIESEL S10;08/10/2024;5,99;IPIRANGA
NE;PI;TERESINA;DIESEL S10;08/10/2024;6,49;BRANCA
SE;RJ;RIO DE JANEIRO;DIESEL S10;08/10/2024;5,89;BRANCA
CO;DF;BRASILIA;DIESEL S10;09/10/2024;5,67;BRANCA
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,55;BRANCA
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,69;BRANCA
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,69;BRANCA
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,69;ALE
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,64;SABBÁ
NE;PI;TERESINA;DIESEL S10;09/10/2024;6,94;BRANCA
NE;PI;TERESINA;DIESEL S10;09/10/2024;5,89;BRANCA
NE;PI;TERESINA;DIESEL S10;09/10/2024;5,89;SABBÁ
NE;PI;TERESINA;DIESEL S10;09/10/2024;6,49;VIBRA
NE;PI;TERESINA;DIESEL S10;09/10/2024;5,89;IPIRANGA
SE;RJ;RIO DE JANEIRO;DIESEL S10;09/10/2024;5,89;BRANCA
NE;RN;NATAL;DIESEL S10;09/10/2024;6,19;RAIZEN
NE;RN;NATAL;DIESEL S10;09/10/2024;6,29;RAIZEN
NE;RN;NATAL;DIESEL S10;09/10/2024;6,18;BRANCA
N;RO;PORTO VELHO;DIESEL S10;09/10/2024;6,46;BRANCA
N;RR;BOA VISTA;DIESEL S10;09/10/2024;6,69;VIBRA
N;RR;BOA VISTA;DIESEL S10;09/10/2024;6,37;BRANCA
N;RR;BOA VISTA;DIESEL S10;09/10/2024;6,69;VIBRA
N;RR;BOA VISTA;DIESEL S10;09/10/2024;6,58;VIBRA
N;RR;BOA VISTA;DIESEL S10;09/10/2024;6,41;BRANCA
SE;SP;SAO PAULO;DIESEL S10;09/10/2024;5,69;VIBRA
SE;SP;SAO PAULO;DIESEL S10;09/10/2024;6,99;IPIRANGA
SE;SP;SAO PAULO;DIESEL S10;09/10/2024;7,99;IPIRANGA
SE;SP;SAO PAULO;DIESEL S10;09/10/2024;5,79;BRANCA
SE;SP;SAO PAULO;DIESEL S10;09/10/2024;6,29;BRANCA
SE;SP;SAO PAULO;DIESEL S10;09/10/2024;5,59;RODOIL
SE;SP;SAO PAULO;DIESEL S10;09/10/2024;6,39;IPIRANGA
SE;SP;SAO PAULO;DIESEL S10;09/10/2024;6,29;RAIZEN
SE;SP;SAO PAULO;DIESEL S10;09/10/2024;5,89;BRANCA
SE;SP;SAO PAULO;DIESEL S10;09/10/2024;5,89;BRANCA
NE;AL;MACEIO;DIESEL S10;09/10/2024;5,99;RAIZEN
NE;AL;MACEIO;DIESEL S10;09/10/2024;5,69;VIBRA
NE;AL;MACEIO;DIESEL S10;09/10/2024;5,99;RAIZEN
NE;AL;MACEIO;DIESEL S10;09/10/2024;5,99;IPIRANGA
NE;AL;MACEIO;DIESEL S10;09/10/2024;5,98;VIBRA
N;AM;MANAUS;DIESEL S10;09/10/2024;6,39;RZD DISTRIBUIDORA
N;AM;MANAUS;DIESEL S10;09/10/2024;6,39;IPIRANGA
N;AM;MANAUS;DIESEL S10;09/10/2024;6,39;SABBÁ
N;AM;MANAUS;DIESEL S10;09/10/2024;6,39;ATEM' S
S;PR;CURITIBA;DIESEL S10;09/10/2024;6,99;BRANCA
S;PR;CURITIBA;DIESEL S10;09/10/2024;5,79;BRANCA
S;PR;CURITIBA;DIESEL S10;09/10/2024;5,79;BRANCA
S;PR;CURITIBA;DIESEL S10;09/10/2024;6,19;RAIZEN
S;PR;CURITIBA;DIESEL S10;09/10/2024;5,39;BRANCA
S;PR;CURITIBA;DIESEL S10;09/10/2024;5,99;IPIRANGA
S;PR;CURITIBA;DIESEL S10;09/10/2024;5,99;VIBRA
S;PR;CURITIBA;DIESEL S10;09/10/2024;5,69;IPIRANGA
S;PR;CURITIBA;DIESEL S10;09/10/2024;5,99;RAIZEN
S;PR;CURITIBA;DIESEL S10;09/10/2024;5,89;IPIRANGA
S;PR;CURITIBA;DIESEL S10;09/10/2024;6,19;RAIZEN
S;PR;CURITIBA;DIESEL S10;09/10/2024;5,99;IPIRANGA
S;PR;CURITIBA;DIESEL S10;09/10/2024;6,49;VIBRA
S;PR;CURITIBA;DIESEL S10;09/10/2024;5,99;VIBRA
S;PR;CURITIBA;DIESEL S10;09/10/2024;5,99;VIBRA
N;RO;PORTO VELHO;DIESEL S10;09/10/2024;6,30;VIBRA
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,55;BRANCA
N;AM;MANAUS;DIESEL S10;09/10/2024;6,39;VIBRA
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,90;VIBRA
N;AM;MANAUS;DIESEL S10;09/10/2024;6,39;ATEM' S
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,55;VIBRA
N;AM;MANAUS;DIESEL S10;09/10/2024;5,99;VIBRA
NE;AL;MACEIO;DIESEL S10;09/10/2024;5,89;RAIZEN
N;RR;BOA VISTA;DIESEL S10;09/10/2024;6,79;BRANCA
NE;AL;MACEIO;DIESEL S10;09/10/2024;5,69;BRANCA
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,69;BRANCA
NE;PI;TERESINA;DIESEL S10;09/10/2024;6,09;BRANCA
N;RR;BOA VISTA;DIESEL S10;09/10/2024;6,69;VIBRA
NE;PI;TERESINA;DIESEL S10;09/10/2024;5,99;BRANCA
S;PR;CURITIBA;DIESEL S10;09/10/2024;5,99;IPIRANGA
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,55;SABBÁ
N;RR;BOA VISTA;DIESEL S10;09/10/2024;6,41;BRANCA
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,68;BRANCA
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,55;BRANCA
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,69;IPIRANGA
NE;PI;TERESINA;DIESEL S10;09/10/2024;5,99;BRANCA
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,69;IPIRANGA
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,59;VIBRA
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,69;IPIRANGA
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,55;BRANCA
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,69;SABBÁ
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,69;IPIRANGA
NE;MA;SAO LUIS;DIESEL S10;09/10/2024;5,69;SABBÁ
N;AC;RIO BRANCO;DIESEL S10;10/10/2024;7,19;VIBRA
N;AC;RIO BRANCO;DIESEL S10;10/10/2024;7,35;VIBRA
N;AC;RIO BRANCO;DIESEL S10;10/10/2024;7,19;EQUADOR
N;AC;RIO BRANCO;DIESEL S10;10/10/2024;7,26;VIBRA
N;AC;RIO BRANCO;DIESEL S10;10/10/2024;7,19;VIBRA
N;AC;RIO BRANCO;DIESEL S10;10/10/2024;7,29;VIBRA
N;AC;RIO BRANCO;DIESEL S10;10/10/2024;7,33;VIBRA
N;AC;RIO BRANCO;DIESEL S10;10/10/2024;7,28;VIBRA
NE;MA;SAO LUIS;DIESEL S10;10/10/2024;5,59;BRANCA
N;AC;RIO BRANCO;DIESEL S10;10/10/2024;7,42;IPIRANGA
N;AC;RIO BRANCO;DIESEL S10;10/10/2024;7,39;BRANCA
N;AP;MACAPA;DIESEL S10;14/10/2024;6,13;BRANCA
N;AP;MACAPA;DIESEL S10;14/10/2024;6,32;BRANCA
NE;CE;FORTALEZA;DIESEL S10;14/10/2024;5,79;RAIZEN
CO;DF;BRASILIA;DIESEL S10;14/10/2024;5,79;RAIZEN
SE;ES;VITORIA;DIESEL S10;14/10/2024;6,09;VIBRA
